Date,Lat,Lon,Presence,SST,Chlorophyll,Salinity,Bathymetry
2011-01-22,39.87561,-68.47439,0,,,,
2011-01-22,40.72111,-71.51033,0,,,,
2011-01-22,42.23659,-69.80055,0,,,,
2011-01-22,42.40224,-69.63223,0,,,,
2011-01-22,42.68885,-70.30854,0,,,,
2011-01-22,40.55851,-71.50843,0,,,,
2011-01-22,43.48854,-67.51566,0,,,,
2011-01-22,43.51566,-69.40719,0,,,,
2011-01-22,41.09861,-73.36564,0,,,,
2011-01-22,40.15314,-72.25855,0,,,,
2011-01-22,39.23559,-70.65614,0,,,,
2011-01-22,43.4249,-69.27145,0,,,,
2011-01-22,42.09361,-67.46942,0,,,,
2011-01-22,40.91491,-71.51649,0,,,,
2011-01-22,40.31437,-68.12012,0,,,,
2011-01-22,41.75881,-67.66961,0,,,,
2011-01-22,41.40906,-69.70259,0,,,,
2011-01-22,40.76239,-72.68261,0,,,,
2011-01-22,42.75913,-67.88729,0,,,,
2011-01-22,43.02638,-67.92513,0,,,,
2011-01-22,41.88727,-69.22431,0,,,,
2011-01-22,40.64083,-68.08747,0,,,,
2011-01-22,41.21956,-71.92949,0,,,,
2011-01-22,43.18276,-67.24124,0,,,,
2011-01-22,41.01795,-67.60704,0,,,,
2011-01-22,44.03084,-68.77753,0,,,,
2011-01-23,30.34,-81.24,1,,,,
2011-01-23,31.39,-80.78,1,,,,
2011-01-23,31.48611,-80.52262,0,,,,
2011-01-23,32.6677,-79.77354,0,,,,
2011-01-23,30.08146,-78.57436,0,,,,
2011-01-23,30.20142,-80.97686,0,,,,
2011-01-23,31.05873,-78.44562,0,,,,
2011-01-23,30.58073,-80.57038,0,,,,
2011-01-23,30.38063,-80.47241,0,,,,
2011-01-23,32.9383,-79.01056,0,,,,
2011-01-24,30.39,-81.43,1,,,,
2011-01-24,30.38,-81.44,1,,,,
2011-01-24,30.27,-81.0,1,,,,
2011-01-24,31.25439,-78.4791,0,,,,
2011-01-24,30.30772,-80.72874,0,,,,
2011-01-24,29.46798,-83.56826,0,,,,
2011-01-24,28.7784,-83.46866,0,,,,
2011-01-24,31.19543,-79.41502,0,,,,
2011-01-24,29.88501,-81.12565,0,,,,
2011-01-24,31.433,-79.13874,0,,,,
2011-01-24,31.73317,-81.08182,0,,,,
2011-01-24,29.75241,-79.53553,0,,,,
2011-01-24,30.69943,-79.35316,0,,,,
2011-01-24,31.32235,-80.27118,0,,,,
2011-01-24,29.96055,-79.8435,0,,,,
2011-01-25,41.77,-70.47,1,,,,
2011-01-25,41.77,-70.47,1,,,,
2011-01-25,40.10763,-67.70048,0,,,,
2011-01-25,40.38848,-72.29566,0,,,,
2011-01-25,41.99869,-68.16167,0,,,,
2011-01-25,40.83278,-72.04361,0,,,,
2011-01-25,40.77676,-69.68609,0,,,,
2011-01-25,42.06218,-69.06655,0,,,,
2011-01-25,42.37523,-70.95906,0,,,,
2011-01-25,43.34297,-68.82666,0,,,,
2011-01-28,41.79,-70.39,1,,,,
2011-01-28,41.85,-70.32,1,,,,
2011-01-28,41.86,-70.29,1,,,,
2011-01-28,41.95,-70.2,1,,,,
2011-01-28,41.96,-70.17,1,,,,
2011-01-28,42.01,-70.16,1,,,,
2011-01-28,42.01,-70.23,1,,,,
2011-01-28,42.02,-70.2,1,,,,
2011-01-28,42.02,-70.2,1,,,,
2011-01-28,41.96,-69.94,1,,,,
2011-01-28,41.79,-70.39,1,,,,
2011-01-28,41.85,-70.32,1,,,,
2011-01-28,41.86,-70.29,1,,,,
2011-01-28,41.95,-70.2,1,,,,
2011-01-28,41.96,-70.17,1,,,,
2011-01-28,42.01,-70.16,1,,,,
2011-01-28,42.01,-70.23,1,,,,
2011-01-28,42.02,-70.2,1,,,,
2011-01-28,42.02,-70.2,1,,,,
2011-01-28,41.96,-69.94,1,,,,
2011-01-28,41.78547,-66.89797,0,,,,
2011-01-28,41.13676,-67.88694,0,,,,
2011-01-28,43.77462,-68.20483,0,,,,
2011-01-28,43.84424,-68.04701,0,,,,
2011-01-28,42.82121,-69.88261,0,,,,
2011-01-28,40.70487,-72.22819,0,,,,
2011-01-28,39.43388,-71.2266,0,,,,
2011-01-28,42.0518,-68.99354,0,,,,
2011-01-28,40.05634,-70.09795,0,,,,
2011-01-28,39.97547,-68.79868,0,,,,
2011-01-28,42.22033,-68.54007,0,,,,
2011-01-28,41.8758,-68.86867,0,,,,
2011-01-28,40.57195,-70.97803,0,,,,
2011-01-28,40.294,-71.17047,0,,,,
2011-01-28,41.07697,-72.21975,0,,,,
2011-01-28,41.07991,-67.09075,0,,,,
2011-01-28,39.52812,-70.44658,0,,,,
2011-01-28,40.98057,-69.70865,0,,,,
2011-01-28,40.19519,-68.36967,0,,,,
2011-01-28,40.66488,-73.02382,0,,,,
2011-01-28,39.94262,-71.64649,0,,,,
2011-01-28,39.98199,-71.41882,0,,,,
2011-01-28,43.05085,-69.16765,0,,,,
2011-01-28,43.30437,-68.4767,0,,,,
2011-01-28,40.58302,-67.4608,0,,,,
2011-01-28,41.63932,-67.16737,0,,,,
2011-01-28,39.91754,-72.05831,0,,,,
2011-01-28,41.51625,-69.013,0,,,,
2011-01-28,41.4643,-68.35597,0,,,,
2011-01-28,42.74506,-67.25163,0,,,,
2011-01-28,40.98906,-69.61442,0,,,,
2011-01-28,43.086,-68.81601,0,,,,
2011-01-28,40.16347,-70.11529,0,,,,
2011-01-28,41.94251,-66.98763,0,,,,
2011-01-28,40.21177,-71.87636,0,,,,
2011-01-28,39.75707,-71.93773,0,,,,
2011-01-28,40.7718,-67.32572,0,,,,
2011-01-28,41.54669,-69.26709,0,,,,
2011-01-28,39.96191,-71.37596,0,,,,
2011-01-28,42.61389,-68.24436,0,,,,
2011-01-28,41.53502,-67.4705,0,,,,
2011-01-28,41.6356,-69.1641,0,,,,
2011-01-28,39.57639,-69.34222,0,,,,
2011-01-28,39.39495,-69.99068,0,,,,
2011-01-28,40.44301,-68.59527,0,,,,
2011-01-28,41.44841,-67.4407,0,,,,
2011-01-28,40.59366,-68.64407,0,,,,
2011-01-28,40.43385,-72.61302,0,,,,
2011-01-28,41.45595,-68.93112,0,,,,
2011-01-28,40.26249,-72.14937,0,,,,
2011-01-28,39.74116,-68.43143,0,,,,
2011-01-28,41.22627,-71.34554,0,,,,
2011-01-28,40.93303,-67.11026,0,,,,
2011-01-28,40.25127,-72.30209,0,,,,
2011-01-28,43.67239,-68.02665,0,,,,
2011-01-28,40.30048,-72.16705,0,,,,
2011-01-28,42.93262,-67.05811,0,,,,
2011-01-28,41.35071,-69.31034,0,,,,
2011-01-28,41.47608,-67.76641,0,,,,
2011-01-28,42.41863,-68.89411,0,,,,
2011-01-28,43.71738,-70.14311,0,,,,
2011-01-28,42.21604,-70.63922,0,,,,
2011-01-28,40.304,-67.46472,0,,,,
2011-01-28,41.4445,-67.91324,0,,,,
2011-01-28,41.21754,-72.6821,0,,,,
2011-01-28,39.5131,-69.88468,0,,,,
2011-01-28,41.51818,-70.58218,0,,,,
2011-01-28,40.4386,-67.53102,0,,,,
2011-01-28,42.50697,-69.47789,0,,,,
2011-01-28,40.61448,-71.42314,0,,,,
2011-01-28,43.85233,-68.70251,0,,,,
2011-01-28,42.4863,-69.17011,0,,,,
2011-01-28,42.50246,-69.78648,0,,,,
2011-01-28,40.7335,-67.11344,0,,,,
2011-01-28,42.51234,-67.40658,0,,,,
2011-01-28,39.6969,-68.90952,0,,,,
2011-01-28,44.00335,-68.33258,0,,,,
2011-01-28,42.48028,-70.35995,0,,,,
2011-01-28,39.67844,-69.18327,0,,,,
2011-01-28,41.04481,-69.42224,0,,,,
2011-01-29,30.47,-81.04,1,,,,
2011-01-29,30.91,-81.17,1,,,,
2011-01-29,29.88,-81.27,1,,,,
2011-01-29,29.97,-81.08,1,,,,
2011-01-29,29.9,-81.24,1,,,,
2011-01-29,41.58,-69.75,1,,,,
2011-01-29,41.9,-69.75,1,,,,
2011-01-29,41.85,-70.29,1,,,,
2011-01-29,41.86,-70.23,1,,,,
2011-01-29,41.89,-70.18,1,,,,
2011-01-29,41.92,-70.17,1,,,,
2011-01-29,41.95,-70.2,1,,,,
2011-01-29,41.97,-70.18,1,,,,
2011-01-29,41.95,-70.23,1,,,,
2011-01-29,41.84,-70.38,1,,,,
2011-01-29,41.85,-70.29,1,,,,
2011-01-29,41.86,-70.23,1,,,,
2011-01-29,41.89,-70.18,1,,,,
2011-01-29,41.92,-70.17,1,,,,
2011-01-29,41.95,-70.2,1,,,,
2011-01-29,41.97,-70.18,1,,,,
2011-01-29,41.95,-70.23,1,,,,
2011-01-29,41.84,-70.38,1,,,,
2011-01-29,41.58,-69.75,1,,,,
2011-01-29,41.9,-69.75,1,,,,
2011-01-29,31.14672,-78.66597,0,,,,
2011-01-29,30.03967,-78.19001,0,,,,
2011-01-29,29.78573,-80.98146,0,,,,
2011-01-29,30.2129,-78.6753,0,,,,
2011-01-29,31.59046,-80.80757,0,,,,
2011-01-29,31.38262,-80.47257,0,,,,
2011-01-29,29.33221,-80.25579,0,,,,
2011-01-29,30.33143,-78.15334,0,,,,
2011-01-29,31.65431,-81.07448,0,,,,
2011-01-29,29.30302,-83.36415,0,,,,
2011-01-29,28.8577,-83.31819,0,,,,
2011-01-29,32.198,-80.39225,0,,,,
2011-01-29,30.56089,-80.02492,0,,,,
2011-01-29,30.88802,-80.42563,0,,,,
2011-01-29,28.44771,-78.68184,0,,,,
2011-01-29,30.40883,-79.2552,0,,,,
2011-01-29,31.65274,-80.02682,0,,,,
2011-01-29,29.37956,-79.05311,0,,,,
2011-01-29,28.47151,-78.8738,0,,,,
2011-01-29,30.63171,-80.08318,0,,,,
2011-01-29,39.77512,-71.25003,0,,,,
2011-01-29,42.03059,-68.94013,0,,,,
2011-01-29,43.55822,-69.17712,0,,,,
2011-01-29,41.93522,-66.27689,0,,,,
2011-01-29,41.17978,-67.75964,0,,,,
2011-01-29,42.23831,-69.6564,0,,,,
2011-01-29,43.00419,-69.4995,0,,,,
2011-01-29,39.98339,-71.98305,0,,,,
2011-01-29,40.44052,-73.34479,0,,,,
2011-01-29,42.70907,-70.43361,0,,,,
2011-01-29,40.31307,-72.38025,0,,,,
2011-01-29,43.25453,-67.71576,0,,,,
2011-01-29,41.60414,-66.90684,0,,,,
2011-01-29,39.79809,-69.81867,0,,,,
2011-01-29,40.19275,-72.49373,0,,,,
2011-01-29,40.48658,-68.02823,0,,,,
2011-01-29,39.52368,-71.15269,0,,,,
2011-01-29,42.68206,-69.67571,0,,,,
2011-01-29,43.26079,-70.46388,0,,,,
2011-01-29,42.13951,-70.53647,0,,,,
2011-01-29,43.02236,-66.88734,0,,,,
2011-01-29,43.14728,-68.7354,0,,,,
2011-01-29,41.98743,-68.80245,0,,,,
2011-01-29,40.25327,-71.06799,0,,,,
2011-01-29,40.5263,-71.43067,0,,,,
2011-01-29,43.7513,-68.9189,0,,,,
2011-01-29,40.80272,-68.92539,0,,,,
2011-01-29,40.1134,-71.45533,0,,,,
2011-01-29,42.71694,-67.04111,0,,,,
2011-01-29,42.84301,-69.37777,0,,,,
2011-01-29,43.00485,-67.58647,0,,,,
2011-01-29,41.79408,-70.46296,0,,,,
2011-01-29,42.7871,-68.04379,0,,,,
2011-01-29,41.79696,-68.31479,0,,,,
2011-01-29,41.25206,-67.15611,0,,,,
2011-01-29,41.28093,-71.79212,0,,,,
2011-01-29,40.73091,-67.77468,0,,,,
2011-01-29,40.66616,-72.28259,0,,,,
2011-01-29,43.41901,-68.16064,0,,,,
2011-01-29,43.12816,-70.5927,0,,,,
2011-01-29,41.17003,-72.34935,0,,,,
2011-01-29,40.15728,-71.5906,0,,,,
2011-01-29,39.93534,-72.03835,0,,,,
2011-01-29,43.20863,-69.34065,0,,,,
2011-01-29,41.92013,-69.67635,0,,,,
2011-01-29,42.25741,-66.93917,0,,,,
2011-01-29,43.2315,-68.74689,0,,,,
2011-01-29,41.65044,-69.83486,0,,,,
2011-01-29,39.63529,-70.49229,0,,,,
2011-01-29,42.43135,-70.67275,0,,,,
2011-01-29,39.75866,-69.84641,0,,,,
2011-01-29,42.80334,-69.03503,0,,,,
2011-01-29,41.99585,-67.13255,0,,,,
2011-01-29,42.37806,-70.37661,0,,,,
2011-01-29,41.14433,-71.06784,0,,,,
2011-01-29,43.3586,-68.3259,0,,,,
2011-01-29,39.7192,-71.54875,0,,,,
2011-01-29,43.00857,-70.45443,0,,,,
2011-01-29,39.61605,-71.95489,0,,,,
2011-01-29,42.38641,-67.31498,0,,,,
2011-01-29,41.17386,-68.53351,0,,,,
2011-01-29,41.88974,-67.53839,0,,,,
2011-01-29,39.53719,-70.58913,0,,,,
2011-01-29,41.60662,-67.3339,0,,,,
2011-01-29,40.50515,-71.71079,0,,,,
2011-01-29,41.02217,-69.95434,0,,,,
2011-01-29,42.69649,-68.49366,0,,,,
2011-01-29,40.55985,-67.27248,0,,,,
2011-01-29,42.26401,-66.85882,0,,,,
2011-01-29,42.95972,-68.73865,0,,,,
2011-01-29,41.71865,-70.26044,0,,,,
2011-01-29,42.08326,-69.73956,0,,,,
2011-01-29,40.85782,-69.24971,0,,,,
2011-01-29,40.12698,-67.40686,0,,,,
2011-01-29,42.26778,-68.59906,0,,,,
2011-01-29,41.78454,-68.37806,0,,,,
2011-01-29,42.71076,-70.22565,0,,,,
2011-01-29,42.87386,-69.77647,0,,,,
2011-01-29,39.99755,-70.82411,0,,,,
2011-01-29,41.05027,-68.18828,0,,,,
2011-01-30,30.39,-81.16,1,,,,
2011-01-30,29.63,-81.06,1,,,,
2011-01-30,29.49791,-79.82745,0,,,,
2011-01-30,31.42015,-79.93067,0,,,,
2011-01-30,29.87675,-78.85194,0,,,,
2011-01-30,30.56097,-80.20276,0,,,,
2011-01-30,31.74148,-79.63614,0,,,,
2011-01-30,29.34653,-83.97014,0,,,,
2011-01-30,30.48446,-79.06428,0,,,,
2011-01-30,29.71861,-79.74618,0,,,,
2011-01-31,29.92,-81.14,1,,,,
2011-01-31,29.93,-81.08,1,,,,
2011-01-31,28.47079,-83.03264,0,,,,
2011-01-31,32.03087,-80.78511,0,,,,
2011-01-31,29.18149,-78.57155,0,,,,
2011-01-31,28.53814,-82.68007,0,,,,
2011-01-31,31.13115,-79.77754,0,,,,
2011-01-31,32.27014,-79.58695,0,,,,
2011-01-31,29.57879,-79.70674,0,,,,
2011-01-31,29.65553,-81.16446,0,,,,
2011-02-01,29.86,-81.25,1,,,,
2011-02-01,28.79976,-79.67865,0,,,,
2011-02-01,27.58462,-80.17309,0,,,,
2011-02-01,28.41749,-79.79604,0,,,,
2011-02-01,30.01984,-78.20108,0,,,,
2011-02-06,30.43,-81.23,1,,,,
2011-02-06,30.27124,-81.30555,0,,,,
2011-02-06,31.323,-78.73224,0,,,,
2011-02-06,29.58734,-80.90683,0,,,,
2011-02-06,30.18874,-80.39622,0,,,,
2011-02-07,42.04,-70.22,1,,,,
2011-02-07,41.86,-70.15,1,,,,
2011-02-07,42.02,-70.22,1,,,,
2011-02-07,41.84,-70.31,1,,,,
2011-02-07,41.99,-70.17,1,,,,
2011-02-07,42.04,-70.22,1,,,,
2011-02-07,41.86,-70.15,1,,,,
2011-02-07,42.02,-70.22,1,,,,
2011-02-07,41.84,-70.31,1,,,,
2011-02-07,41.99,-70.17,1,,,,
2011-02-07,42.76675,-70.74822,0,,,,
2011-02-07,43.78309,-68.2008,0,,,,
2011-02-07,40.93618,-67.30649,0,,,,
2011-02-07,43.87707,-69.44524,0,,,,
2011-02-07,41.79773,-68.7822,0,,,,
2011-02-07,41.75439,-68.23506,0,,,,
2011-02-07,41.04611,-69.88375,0,,,,
2011-02-07,40.94512,-68.89198,0,,,,
2011-02-07,42.67332,-68.69643,0,,,,
2011-02-07,41.5368,-69.25213,0,,,,
2011-02-07,42.3083,-69.34036,0,,,,
2011-02-07,39.38749,-70.64823,0,,,,
2011-02-07,41.20355,-66.83494,0,,,,
2011-02-07,39.90037,-70.5971,0,,,,
2011-02-07,43.72798,-69.65079,0,,,,
2011-02-07,41.57216,-68.13495,0,,,,
2011-02-07,41.44514,-69.41193,0,,,,
2011-02-07,43.42297,-68.095,0,,,,
2011-02-07,43.40654,-68.17822,0,,,,
2011-02-07,44.2383,-68.76754,0,,,,
2011-02-07,40.83899,-70.90756,0,,,,
2011-02-07,42.00918,-66.83952,0,,,,
2011-02-07,40.97994,-69.9267,0,,,,
2011-02-07,40.43598,-69.935,0,,,,
2011-02-07,41.38539,-69.9605,0,,,,
2011-02-07,41.24776,-71.84098,0,,,,
2011-02-07,42.11755,-68.77963,0,,,,
2011-02-07,41.85953,-67.92664,0,,,,
2011-02-07,41.31769,-69.06262,0,,,,
2011-02-07,40.37125,-72.69313,0,,,,
2011-02-07,40.64473,-69.20459,0,,,,
2011-02-07,39.98509,-72.21598,0,,,,
2011-02-07,43.3487,-68.99313,0,,,,
2011-02-07,40.20914,-71.41905,0,,,,
2011-02-07,40.43112,-70.20835,0,,,,
2011-02-07,40.44809,-67.30645,0,,,,
2011-02-07,43.02796,-69.3115,0,,,,
2011-02-07,39.9666,-68.42515,0,,,,
2011-02-07,42.64166,-69.8821,0,,,,
2011-02-07,42.17816,-68.34655,0,,,,
2011-02-09,29.88,-80.92,1,,,,
2011-02-09,29.51214,-80.45371,0,,,,
2011-02-09,28.82354,-78.58976,0,,,,
2011-02-09,30.25689,-79.42789,0,,,,
2011-02-09,29.06265,-83.32684,0,,,,
2011-02-13,31.83,-80.7,1,,,,
2011-02-13,31.69,-80.76,1,,,,
2011-02-13,31.62,-80.74,1,,,,
2011-02-13,30.02,-81.16,1,,,,
2011-02-13,29.98608,-80.32052,0,,,,
2011-02-13,31.59539,-80.10029,0,,,,
2011-02-13,30.34247,-78.98432,0,,,,
2011-02-13,32.10773,-80.2023,0,,,,
2011-02-13,31.23252,-78.67909,0,,,,
2011-02-13,31.18428,-77.67847,0,,,,
2011-02-13,31.86432,-79.29363,0,,,,
2011-02-13,30.27879,-79.16019,0,,,,
2011-02-13,32.04197,-79.20731,0,,,,
2011-02-13,31.98394,-79.75384,0,,,,
2011-02-13,31.0824,-81.23573,0,,,,
2011-02-13,32.39872,-80.15543,0,,,,
2011-02-13,31.21699,-80.12214,0,,,,
2011-02-13,31.1872,-79.12692,0,,,,
2011-02-13,29.18435,-80.68027,0,,,,
2011-02-13,27.79768,-82.6004,0,,,,
2011-02-16,30.44,-81.38,1,,,,
2011-02-16,30.32,-81.28,1,,,,
2011-02-16,30.34,-81.28,1,,,,
2011-02-16,42.77,-69.78,1,,,,
2011-02-16,42.77,-69.78,1,,,,
2011-02-16,30.39225,-80.68605,0,,,,
2011-02-16,28.73815,-83.32822,0,,,,
2011-02-16,29.18865,-79.6266,0,,,,
2011-02-16,28.20982,-80.28126,0,,,,
2011-02-16,29.03937,-80.52288,0,,,,
2011-02-16,29.91601,-80.50971,0,,,,
2011-02-16,29.98125,-78.35338,0,,,,
2011-02-16,29.68924,-79.27613,0,,,,
2011-02-16,28.32005,-79.97552,0,,,,
2011-02-16,31.37695,-80.68182,0,,,,
2011-02-16,29.50743,-78.57738,0,,,,
2011-02-16,30.62398,-80.6069,0,,,,
2011-02-16,41.92887,-68.04914,0,,,,
2011-02-16,40.77851,-69.10003,0,,,,
2011-02-16,41.80298,-68.85669,0,,,,
2011-02-16,40.71373,-71.19475,0,,,,
2011-02-16,43.07937,-70.13409,0,,,,
2011-02-16,43.21664,-68.9806,0,,,,
2011-02-16,42.5049,-70.30505,0,,,,
2011-02-16,42.00542,-67.64762,0,,,,
2011-02-17,30.38,-81.12,1,,,,
2011-02-17,30.12,-81.09,1,,,,
2011-02-17,29.92,-81.26,1,,,,
2011-02-17,42.03,-70.14,1,,,,
2011-02-17,42.14,-70.32,1,,,,
2011-02-17,42.01,-70.25,1,,,,
2011-02-17,42.02,-70.22,1,,,,
2011-02-17,41.97,-70.18,1,,,,
2011-02-17,41.91,-70.23,1,,,,
2011-02-17,41.91,-70.23,1,,,,
2011-02-17,41.87,-70.25,1,,,,
2011-02-17,41.76,-70.39,1,,,,
2011-02-17,42.14,-70.32,1,,,,
2011-02-17,42.01,-70.25,1,,,,
2011-02-17,42.02,-70.22,1,,,,
2011-02-17,41.97,-70.18,1,,,,
2011-02-17,41.91,-70.23,1,,,,
2011-02-17,41.91,-70.23,1,,,,
2011-02-17,41.87,-70.25,1,,,,
2011-02-17,41.76,-70.39,1,,,,
2011-02-17,42.03,-70.14,1,,,,
2011-02-17,27.99939,-80.32207,0,,,,
2011-02-17,32.44227,-79.16991,0,,,,
2011-02-17,31.65681,-79.29932,0,,,,
2011-02-17,31.37587,-79.1104,0,,,,
2011-02-17,28.85632,-82.93082,0,,,,
2011-02-17,30.96965,-78.74733,0,,,,
2011-02-17,28.66885,-79.65953,0,,,,
2011-02-17,28.54781,-79.5344,0,,,,
2011-02-17,29.72309,-79.12198,0,,,,
2011-02-17,31.85243,-80.59529,0,,,,
2011-02-17,30.09283,-80.36074,0,,,,
2011-02-17,28.26347,-80.48745,0,,,,
2011-02-17,43.51924,-69.22087,0,,,,
2011-02-17,42.38199,-68.55222,0,,,,
2011-02-17,41.73484,-69.08056,0,,,,
2011-02-17,40.66447,-68.55759,0,,,,
2011-02-17,40.54054,-68.23877,0,,,,
2011-02-17,39.8774,-70.7752,0,,,,
2011-02-17,42.10059,-67.23113,0,,,,
2011-02-17,41.4878,-67.69299,0,,,,
2011-02-17,41.13534,-67.89304,0,,,,
2011-02-17,42.63428,-67.16504,0,,,,
2011-02-17,40.61827,-71.81054,0,,,,
2011-02-17,43.99852,-68.75734,0,,,,
2011-02-17,42.84133,-67.58857,0,,,,
2011-02-17,41.09228,-71.53662,0,,,,
2011-02-17,39.92892,-69.76203,0,,,,
2011-02-17,43.71558,-69.48823,0,,,,
2011-02-17,41.18893,-67.88015,0,,,,
2011-02-17,41.53239,-69.6433,0,,,,
2011-02-17,41.23494,-70.27015,0,,,,
2011-02-17,43.27704,-66.98552,0,,,,
2011-02-17,39.9018,-70.33264,0,,,,
2011-02-17,41.85294,-68.41688,0,,,,
2011-02-17,42.09652,-68.97691,0,,,,
2011-02-17,42.57687,-68.07471,0,,,,
2011-02-17,41.18498,-71.93134,0,,,,
2011-02-17,40.02664,-71.18771,0,,,,
2011-02-17,40.0975,-71.61876,0,,,,
2011-02-17,40.4017,-72.26018,0,,,,
2011-02-17,42.63748,-66.90663,0,,,,
2011-02-17,41.66039,-68.94778,0,,,,
2011-02-17,40.3855,-67.26697,0,,,,
2011-02-17,41.46733,-70.10881,0,,,,
2011-02-17,39.30263,-70.87998,0,,,,
2011-02-17,40.92704,-70.2519,0,,,,
2011-02-17,39.32896,-69.41776,0,,,,
2011-02-17,42.39269,-70.80451,0,,,,
2011-02-17,41.67984,-69.77832,0,,,,
2011-02-17,40.55133,-71.28723,0,,,,
2011-02-17,41.58078,-69.6222,0,,,,
2011-02-17,41.65448,-67.71609,0,,,,
2011-02-17,39.56553,-71.56419,0,,,,
2011-02-17,41.01519,-68.9908,0,,,,
2011-02-17,42.45424,-67.73624,0,,,,
2011-02-17,41.16635,-69.83983,0,,,,
2011-02-17,44.16688,-68.38754,0,,,,
2011-02-17,41.30532,-68.94983,0,,,,
2011-02-17,41.83812,-68.77594,0,,,,
2011-02-17,43.21246,-69.44316,0,,,,
2011-02-17,41.68966,-68.23503,0,,,,
2011-02-17,40.92252,-69.76414,0,,,,
2011-02-17,40.88564,-70.50118,0,,,,
2011-02-17,39.48244,-70.36767,0,,,,
2011-02-17,41.44784,-67.07448,0,,,,
2011-02-17,42.39828,-69.58668,0,,,,
2011-02-17,41.04698,-69.91856,0,,,,
2011-02-17,43.21984,-68.87462,0,,,,
2011-02-17,42.83557,-67.24031,0,,,,
2011-02-17,41.17992,-71.77958,0,,,,
2011-02-17,42.41465,-69.17253,0,,,,
2011-02-17,40.1998,-67.96584,0,,,,
2011-02-17,42.45505,-70.518,0,,,,
2011-02-17,43.77888,-69.23673,0,,,,
2011-02-17,42.374,-68.27369,0,,,,
2011-02-17,41.13383,-66.8215,0,,,,
2011-02-17,40.43241,-71.38619,0,,,,
2011-02-17,39.52203,-70.25314,0,,,,
2011-02-17,43.61443,-69.63879,0,,,,
2011-02-17,40.55176,-69.4527,0,,,,
2011-02-17,40.98915,-71.12652,0,,,,
2011-02-17,40.76865,-70.21226,0,,,,
2011-02-17,41.03576,-69.68138,0,,,,
2011-02-17,43.18771,-69.87994,0,,,,
2011-02-18,29.95,-81.29,1,,,,
2011-02-18,29.95,-81.27,1,,,,
2011-02-18,29.9,-81.1,1,,,,
2011-02-18,29.9,-81.11,1,,,,
2011-02-18,41.91,-70.43,1,,,,
2011-02-18,41.91,-70.43,1,,,,
2011-02-18,30.28885,-79.88031,0,,,,
2011-02-18,27.89168,-82.92732,0,,,,
2011-02-18,30.32176,-80.61689,0,,,,
2011-02-18,28.36454,-79.59346,0,,,,
2011-02-18,29.7133,-83.71433,0,,,,
2011-02-18,30.36858,-79.31426,0,,,,
2011-02-18,31.65797,-80.05297,0,,,,
2011-02-18,29.84076,-80.58412,0,,,,
2011-02-18,29.93395,-79.06121,0,,,,
2011-02-18,27.66258,-79.79072,0,,,,
2011-02-18,30.00938,-81.21207,0,,,,
2011-02-18,30.15603,-81.25944,0,,,,
2011-02-18,31.71699,-80.16305,0,,,,
2011-02-18,29.34727,-78.09558,0,,,,
2011-02-18,30.96021,-80.55235,0,,,,
2011-02-18,29.01253,-83.09493,0,,,,
2011-02-18,42.30238,-69.77247,0,,,,
2011-02-18,40.58,-67.36335,0,,,,
2011-02-18,41.50317,-70.94735,0,,,,
2011-02-18,39.84446,-70.67319,0,,,,
2011-02-18,40.25575,-72.289,0,,,,
2011-02-18,41.88572,-69.16327,0,,,,
2011-02-18,42.07514,-69.42118,0,,,,
2011-02-18,42.47055,-70.4606,0,,,,
2011-02-19,31.04,-80.9,1,,,,
2011-02-19,29.94,-81.09,1,,,,
2011-02-19,36.88,-75.86,1,,,,
2011-02-19,36.88,-75.86,1,,,,
2011-02-19,36.88,-75.86,1,,,,
2011-02-19,36.88,-75.86,1,,,,
2011-02-19,31.5837,-78.48834,0,,,,
2011-02-19,32.2559,-80.128,0,,,,
2011-02-19,28.77934,-79.66086,0,,,,
2011-02-19,29.41181,-80.84485,0,,,,
2011-02-19,29.70604,-79.22133,0,,,,
2011-02-19,30.75085,-80.71539,0,,,,
2011-02-19,28.4332,-80.61619,0,,,,
2011-02-19,28.81767,-78.99255,0,,,,
2011-02-19,34.508,-76.45467,0,,,,
2011-02-19,34.60226,-76.10735,0,,,,
2011-02-19,36.84756,-73.76654,0,,,,
2011-02-19,36.40963,-74.95468,0,,,,
2011-02-19,37.56635,-73.03128,0,,,,
2011-02-19,38.63014,-74.06271,0,,,,
2011-02-19,35.44642,-73.65063,0,,,,
2011-02-19,38.54256,-73.68669,0,,,,
2011-02-19,38.42899,-77.00865,0,,,,
2011-02-19,34.9672,-76.57744,0,,,,
2011-02-19,36.16531,-75.77986,0,,,,
2011-02-19,36.04755,-73.29932,0,,,,
2011-02-19,36.96497,-74.77616,0,,,,
2011-02-19,36.02682,-75.19426,0,,,,
2011-02-19,38.34559,-76.38691,0,,,,
2011-02-19,36.23577,-73.27686,0,,,,
2011-02-21,30.42,-80.98,1,,,,
2011-02-21,31.0,-81.04,1,,,,
2011-02-21,28.92857,-79.86209,0,,,,
2011-02-21,31.00408,-80.88705,0,,,,
2011-02-21,29.72691,-78.10508,0,,,,
2011-02-21,31.86533,-80.23392,0,,,,
2011-02-21,30.70744,-78.16611,0,,,,
2011-02-21,30.90883,-77.91412,0,,,,
2011-02-21,29.7589,-80.32736,0,,,,
2011-02-21,30.27667,-78.69949,0,,,,
